audio_file_path,subject,issueTime,sex,treatment,strain
/datastar/behavior_rooms/DD/2025-11-21_10-18-33_Prat_Urgency_group2/pi-data_2025-11-21_10-18-33_Prat_Urgency_group2/box05,075,103211,M,Control,P
/datastar/behavior_rooms/DD/2025-11-21_10-18-33_Prat_Urgency_group2/pi-data_2025-11-21_10-18-33_Prat_Urgency_group2/Box04,077,103152,M,Control,P
/datastar/behavior_rooms/DD/2025-11-21_10-18-33_Prat_Urgency_group2/pi-data_2025-11-21_10-18-33_Prat_Urgency_group2/Box09,078,103326,F,Control,P
/datastar/behavior_rooms/DD/2025-11-21_10-18-33_Prat_Urgency_group2/pi-data_2025-11-21_10-18-33_Prat_Urgency_group2/Box02,079,103110,M,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_10-18-33_Prat_Urgency_group2/pi-data_2025-11-21_10-18-33_Prat_Urgency_group2/Box08,088,103305,F,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_10-18-33_Prat_Urgency_group2/pi-data_2025-11-21_10-18-33_Prat_Urgency_group2/Box03,093,103129,M,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_10-18-33_Prat_Urgency_group2/pi-data_2025-11-21_10-18-33_Prat_Urgency_group2/box01,097,103051,M,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_10-18-33_Prat_Urgency_group2/pi-data_2025-11-21_10-18-33_Prat_Urgency_group2/Box07,098,103250,F,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_11-16-02_Prat_Urgency_group3/pi-data_2025-11-21_11-16-02_Prat_Urgency_group3/Box06,059,111956,M,Control,P
/datastar/behavior_rooms/DD/2025-11-21_11-16-02_Prat_Urgency_group3/pi-data_2025-11-21_11-16-02_Prat_Urgency_group3/Box09,061,112053,M,Control,P
/datastar/behavior_rooms/DD/2025-11-21_11-16-02_Prat_Urgency_group3/pi-data_2025-11-21_11-16-02_Prat_Urgency_group3/Box08,065,112034,M,Control,P
/datastar/behavior_rooms/DD/2025-11-21_11-16-02_Prat_Urgency_group3/pi-data_2025-11-21_11-16-02_Prat_Urgency_group3/box01,072,111820,F,Control,P
/datastar/behavior_rooms/DD/2025-11-21_11-16-02_Prat_Urgency_group3/pi-data_2025-11-21_11-16-02_Prat_Urgency_group3/Box03,076,111857,F,Control,P
/datastar/behavior_rooms/DD/2025-11-21_11-16-02_Prat_Urgency_group3/pi-data_2025-11-21_11-16-02_Prat_Urgency_group3/Box02,080,111838,F,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_11-16-02_Prat_Urgency_group3/pi-data_2025-11-21_11-16-02_Prat_Urgency_group3/Box04,082,111916,F,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_11-16-02_Prat_Urgency_group3/pi-data_2025-11-21_11-16-02_Prat_Urgency_group3/Box07,085,112017,M,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_11-16-02_Prat_Urgency_group3/pi-data_2025-11-21_11-16-02_Prat_Urgency_group3/Box10,089,112113,M,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_11-16-02_Prat_Urgency_group3/pi-data_2025-11-21_11-16-02_Prat_Urgency_group3/box05,090,111935,F,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_11-51-58_Prat_Urgency_group4/pi-data_2025-11-21_11-51-58_Prat_Urgency_group4/Box10,060,120806,F,Control,P
/datastar/behavior_rooms/DD/2025-11-21_11-51-58_Prat_Urgency_group4/pi-data_2025-11-21_11-51-58_Prat_Urgency_group4/Box09,062,120745,F,Control,P
/datastar/behavior_rooms/DD/2025-11-21_11-51-58_Prat_Urgency_group4/pi-data_2025-11-21_11-51-58_Prat_Urgency_group4/Box04,067,120607,M,Control,P
/datastar/behavior_rooms/DD/2025-11-21_11-51-58_Prat_Urgency_group4/pi-data_2025-11-21_11-51-58_Prat_Urgency_group4/Box03,069,120545,M,Control,P
/datastar/behavior_rooms/DD/2025-11-21_11-51-58_Prat_Urgency_group4/pi-data_2025-11-21_11-51-58_Prat_Urgency_group4/Box02,073,120528,M,Control,P
/datastar/behavior_rooms/DD/2025-11-21_11-51-58_Prat_Urgency_group4/pi-data_2025-11-21_11-51-58_Prat_Urgency_group4/Box08,084,120725,F,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_11-51-58_Prat_Urgency_group4/pi-data_2025-11-21_11-51-58_Prat_Urgency_group4/Box07,086,120709,F,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_11-51-58_Prat_Urgency_group4/pi-data_2025-11-21_11-51-58_Prat_Urgency_group4/box01,091,120507,M,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_11-51-58_Prat_Urgency_group4/pi-data_2025-11-21_11-51-58_Prat_Urgency_group4/Box06,092,120648,F,EtOH,P
/datastar/behavior_rooms/DD/2025-11-21_11-51-58_Prat_Urgency_group4/pi-data_2025-11-21_11-51-58_Prat_Urgency_group4/box05,096,120625,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_10-12-38_Prat_Urgency_group1/pi-data_2025-12-01_10-12-38_Prat_Urgency_group1/Box06,063,101715,M,Control,P
/datastar/behavior_rooms/DD/2025-12-01_10-12-38_Prat_Urgency_group1/pi-data_2025-12-01_10-12-38_Prat_Urgency_group1/box01,064,101534,F,Control,P
/datastar/behavior_rooms/DD/2025-12-01_10-12-38_Prat_Urgency_group1/pi-data_2025-12-01_10-12-38_Prat_Urgency_group1/Box02,066,101553,F,Control,P
/datastar/behavior_rooms/DD/2025-12-01_10-12-38_Prat_Urgency_group1/pi-data_2025-12-01_10-12-38_Prat_Urgency_group1/Box03,068,101611,F,Control,P
/datastar/behavior_rooms/DD/2025-12-01_10-12-38_Prat_Urgency_group1/pi-data_2025-12-01_10-12-38_Prat_Urgency_group1/Box04,070,101633,F,Control,P
/datastar/behavior_rooms/DD/2025-12-01_10-12-38_Prat_Urgency_group1/pi-data_2025-12-01_10-12-38_Prat_Urgency_group1/Box07,081,101736,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_10-12-38_Prat_Urgency_group1/pi-data_2025-12-01_10-12-38_Prat_Urgency_group1/Box08,083,101804,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_10-12-38_Prat_Urgency_group1/pi-data_2025-12-01_10-12-38_Prat_Urgency_group1/Box09,087,101816,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_10-12-38_Prat_Urgency_group1/pi-data_2025-12-01_10-12-38_Prat_Urgency_group1/box05,094,101651,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_10-12-38_Prat_Urgency_group1/pi-data_2025-12-01_10-12-38_Prat_Urgency_group1/Box10,095,101831,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_10-54-26_Prat_Urgency_group2/pi-data_2025-12-01_10-54-26_Prat_Urgency_group2/Box06,071,105912,M,Control,P
/datastar/behavior_rooms/DD/2025-12-01_10-54-26_Prat_Urgency_group2/pi-data_2025-12-01_10-54-26_Prat_Urgency_group2/Box10,074,110034,F,Control,P
/datastar/behavior_rooms/DD/2025-12-01_10-54-26_Prat_Urgency_group2/pi-data_2025-12-01_10-54-26_Prat_Urgency_group2/box05,075,105852,M,Control,P
/datastar/behavior_rooms/DD/2025-12-01_10-54-26_Prat_Urgency_group2/pi-data_2025-12-01_10-54-26_Prat_Urgency_group2/Box04,077,105835,M,Control,P
/datastar/behavior_rooms/DD/2025-12-01_10-54-26_Prat_Urgency_group2/pi-data_2025-12-01_10-54-26_Prat_Urgency_group2/Box09,078,110013,F,Control,P
/datastar/behavior_rooms/DD/2025-12-01_10-54-26_Prat_Urgency_group2/pi-data_2025-12-01_10-54-26_Prat_Urgency_group2/Box02,079,105754,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_10-54-26_Prat_Urgency_group2/pi-data_2025-12-01_10-54-26_Prat_Urgency_group2/Box08,088,105954,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_10-54-26_Prat_Urgency_group2/pi-data_2025-12-01_10-54-26_Prat_Urgency_group2/Box03,093,105812,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_10-54-26_Prat_Urgency_group2/pi-data_2025-12-01_10-54-26_Prat_Urgency_group2/box01,097,105734,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_10-54-26_Prat_Urgency_group2/pi-data_2025-12-01_10-54-26_Prat_Urgency_group2/Box07,098,105937,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_11-40-50_Prat_Urgency_group3/pi-data_2025-12-01_11-40-50_Prat_Urgency_group3/Box06,059,114449,M,Control,P
/datastar/behavior_rooms/DD/2025-12-01_11-40-50_Prat_Urgency_group3/pi-data_2025-12-01_11-40-50_Prat_Urgency_group3/Box09,061,114610,M,Control,P
/datastar/behavior_rooms/DD/2025-12-01_11-40-50_Prat_Urgency_group3/pi-data_2025-12-01_11-40-50_Prat_Urgency_group3/Box08,065,114551,M,Control,P
/datastar/behavior_rooms/DD/2025-12-01_11-40-50_Prat_Urgency_group3/pi-data_2025-12-01_11-40-50_Prat_Urgency_group3/Box03,076,114337,F,Control,P
/datastar/behavior_rooms/DD/2025-12-01_11-40-50_Prat_Urgency_group3/pi-data_2025-12-01_11-40-50_Prat_Urgency_group3/Box02,080,114315,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_11-40-50_Prat_Urgency_group3/pi-data_2025-12-01_11-40-50_Prat_Urgency_group3/Box04,082,114356,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_11-40-50_Prat_Urgency_group3/pi-data_2025-12-01_11-40-50_Prat_Urgency_group3/Box07,085,114510,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_11-40-50_Prat_Urgency_group3/pi-data_2025-12-01_11-40-50_Prat_Urgency_group3/Box10,089,114631,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_11-40-50_Prat_Urgency_group3/pi-data_2025-12-01_11-40-50_Prat_Urgency_group3/box05,090,114427,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_11-40-50_Prat_Urgency_group3/pi-data_2025-12-01_11-40-50_Prat_Urgency_group3/box01,072,114309,F,Control,P
/datastar/behavior_rooms/DD/2025-12-01_12-18-20_Prat_Urgency_group4/pi-data_2025-12-01_12-18-20_Prat_Urgency_group4/Box10,060,122433,F,Control,P
/datastar/behavior_rooms/DD/2025-12-01_12-18-20_Prat_Urgency_group4/pi-data_2025-12-01_12-18-20_Prat_Urgency_group4/Box09,062,122415,F,Control,P
/datastar/behavior_rooms/DD/2025-12-01_12-18-20_Prat_Urgency_group4/pi-data_2025-12-01_12-18-20_Prat_Urgency_group4/Box04,067,122236,M,Control,P
/datastar/behavior_rooms/DD/2025-12-01_12-18-20_Prat_Urgency_group4/pi-data_2025-12-01_12-18-20_Prat_Urgency_group4/Box03,069,122215,M,Control,P
/datastar/behavior_rooms/DD/2025-12-01_12-18-20_Prat_Urgency_group4/pi-data_2025-12-01_12-18-20_Prat_Urgency_group4/Box02,073,122156,M,Control,P
/datastar/behavior_rooms/DD/2025-12-01_12-18-20_Prat_Urgency_group4/pi-data_2025-12-01_12-18-20_Prat_Urgency_group4/Box08,084,122355,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_12-18-20_Prat_Urgency_group4/pi-data_2025-12-01_12-18-20_Prat_Urgency_group4/Box07,086,122337,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_12-18-20_Prat_Urgency_group4/pi-data_2025-12-01_12-18-20_Prat_Urgency_group4/box01,091,122137,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_12-18-20_Prat_Urgency_group4/pi-data_2025-12-01_12-18-20_Prat_Urgency_group4/Box06,092,122316,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-01_12-18-20_Prat_Urgency_group4/pi-data_2025-12-01_12-18-20_Prat_Urgency_group4/box05,096,122254,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_09-27-39_Prat_Urgency_group1/pi-data_2025-12-02_09-27-39_Prat_Urgency_group1/Box06,071,093826,M,Control,P
/datastar/behavior_rooms/DD/2025-12-02_09-27-39_Prat_Urgency_group1/pi-data_2025-12-02_09-27-39_Prat_Urgency_group1/Box10,074,093942,F,Control,P
/datastar/behavior_rooms/DD/2025-12-02_09-27-39_Prat_Urgency_group1/pi-data_2025-12-02_09-27-39_Prat_Urgency_group1/box05,075,093803,M,Control,P
/datastar/behavior_rooms/DD/2025-12-02_09-27-39_Prat_Urgency_group1/pi-data_2025-12-02_09-27-39_Prat_Urgency_group1/Box04,077,093744,M,Control,P
/datastar/behavior_rooms/DD/2025-12-02_09-27-39_Prat_Urgency_group1/pi-data_2025-12-02_09-27-39_Prat_Urgency_group1/Box09,078,093922,F,Control,P
/datastar/behavior_rooms/DD/2025-12-02_09-27-39_Prat_Urgency_group1/pi-data_2025-12-02_09-27-39_Prat_Urgency_group1/Box02,079,093702,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_09-27-39_Prat_Urgency_group1/pi-data_2025-12-02_09-27-39_Prat_Urgency_group1/Box08,088,093902,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_09-27-39_Prat_Urgency_group1/pi-data_2025-12-02_09-27-39_Prat_Urgency_group1/Box03,093,093724,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_09-27-39_Prat_Urgency_group1/pi-data_2025-12-02_09-27-39_Prat_Urgency_group1/Box07,095,093846,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_09-27-39_Prat_Urgency_group1/pi-data_2025-12-02_09-27-39_Prat_Urgency_group1/box01,097,093643,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_10-24-25_Prat_Urgency_group2/pi-data_2025-12-02_10-24-25_Prat_Urgency_group2/Box06,059,102834,M,Control,P
/datastar/behavior_rooms/DD/2025-12-02_10-24-25_Prat_Urgency_group2/pi-data_2025-12-02_10-24-25_Prat_Urgency_group2/Box09,061,102932,M,Control,P
/datastar/behavior_rooms/DD/2025-12-02_10-24-25_Prat_Urgency_group2/pi-data_2025-12-02_10-24-25_Prat_Urgency_group2/Box08,065,102913,M,Control,P
/datastar/behavior_rooms/DD/2025-12-02_10-24-25_Prat_Urgency_group2/pi-data_2025-12-02_10-24-25_Prat_Urgency_group2/box01,072,102646,F,Control,P
/datastar/behavior_rooms/DD/2025-12-02_10-24-25_Prat_Urgency_group2/pi-data_2025-12-02_10-24-25_Prat_Urgency_group2/Box03,076,102726,F,Control,P
/datastar/behavior_rooms/DD/2025-12-02_10-24-25_Prat_Urgency_group2/pi-data_2025-12-02_10-24-25_Prat_Urgency_group2/Box02,080,102707,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_10-24-25_Prat_Urgency_group2/pi-data_2025-12-02_10-24-25_Prat_Urgency_group2/Box04,082,102749,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_10-24-25_Prat_Urgency_group2/pi-data_2025-12-02_10-24-25_Prat_Urgency_group2/Box07,085,102856,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_10-24-25_Prat_Urgency_group2/pi-data_2025-12-02_10-24-25_Prat_Urgency_group2/Box10,089,102953,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_10-24-25_Prat_Urgency_group2/pi-data_2025-12-02_10-24-25_Prat_Urgency_group2/box05,090,102812,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_11-05-12_Prat_Urgency_group3/pi-data_2025-12-02_11-05-12_Prat_Urgency_group3/Box10,060,111050,F,Control,P
/datastar/behavior_rooms/DD/2025-12-02_11-05-12_Prat_Urgency_group3/pi-data_2025-12-02_11-05-12_Prat_Urgency_group3/Box09,062,111031,F,Control,P
/datastar/behavior_rooms/DD/2025-12-02_11-05-12_Prat_Urgency_group3/pi-data_2025-12-02_11-05-12_Prat_Urgency_group3/Box04,067,110857,M,Control,P
/datastar/behavior_rooms/DD/2025-12-02_11-05-12_Prat_Urgency_group3/pi-data_2025-12-02_11-05-12_Prat_Urgency_group3/Box03,069,110834,M,Control,P
/datastar/behavior_rooms/DD/2025-12-02_11-05-12_Prat_Urgency_group3/pi-data_2025-12-02_11-05-12_Prat_Urgency_group3/Box02,073,110815,M,Control,P
/datastar/behavior_rooms/DD/2025-12-02_11-05-12_Prat_Urgency_group3/pi-data_2025-12-02_11-05-12_Prat_Urgency_group3/Box08,084,111011,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_11-05-12_Prat_Urgency_group3/pi-data_2025-12-02_11-05-12_Prat_Urgency_group3/Box07,086,110954,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_11-05-12_Prat_Urgency_group3/pi-data_2025-12-02_11-05-12_Prat_Urgency_group3/box01,091,110756,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_11-05-12_Prat_Urgency_group3/pi-data_2025-12-02_11-05-12_Prat_Urgency_group3/Box06,092,110935,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_11-05-12_Prat_Urgency_group3/pi-data_2025-12-02_11-05-12_Prat_Urgency_group3/box05,096,110915,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_12-03-13_Prat_Urgency_group4/pi-data_2025-12-02_12-03-13_Prat_Urgency_group4/Box06,063,120721,M,Control,P
/datastar/behavior_rooms/DD/2025-12-02_12-03-13_Prat_Urgency_group4/pi-data_2025-12-02_12-03-13_Prat_Urgency_group4/box01,064,120532,F,Control,P
/datastar/behavior_rooms/DD/2025-12-02_12-03-13_Prat_Urgency_group4/pi-data_2025-12-02_12-03-13_Prat_Urgency_group4/Box02,066,120553,F,Control,P
/datastar/behavior_rooms/DD/2025-12-02_12-03-13_Prat_Urgency_group4/pi-data_2025-12-02_12-03-13_Prat_Urgency_group4/Box03,068,120614,F,Control,P
/datastar/behavior_rooms/DD/2025-12-02_12-03-13_Prat_Urgency_group4/pi-data_2025-12-02_12-03-13_Prat_Urgency_group4/Box04,070,120638,F,Control,P
/datastar/behavior_rooms/DD/2025-12-02_12-03-13_Prat_Urgency_group4/pi-data_2025-12-02_12-03-13_Prat_Urgency_group4/Box07,081,120741,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_12-03-13_Prat_Urgency_group4/pi-data_2025-12-02_12-03-13_Prat_Urgency_group4/Box08,083,120805,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_12-03-13_Prat_Urgency_group4/pi-data_2025-12-02_12-03-13_Prat_Urgency_group4/Box09,087,120823,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_12-03-13_Prat_Urgency_group4/pi-data_2025-12-02_12-03-13_Prat_Urgency_group4/box05,094,120700,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-02_12-03-13_Prat_Urgency_group4/pi-data_2025-12-02_12-03-13_Prat_Urgency_group4/Box10,095,120840,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_09-56-54_Prat_Urgency_group1/pi-data_2025-12-03_09-56-54_Prat_Urgency_group1/Box06,059,103704,M,Control,P
/datastar/behavior_rooms/DD/2025-12-03_09-56-54_Prat_Urgency_group1/pi-data_2025-12-03_09-56-54_Prat_Urgency_group1/Box09,061,103808,M,Control,P
/datastar/behavior_rooms/DD/2025-12-03_09-56-54_Prat_Urgency_group1/pi-data_2025-12-03_09-56-54_Prat_Urgency_group1/Box08,065,103747,M,Control,P
/datastar/behavior_rooms/DD/2025-12-03_09-56-54_Prat_Urgency_group1/pi-data_2025-12-03_09-56-54_Prat_Urgency_group1/box01,072,103525,F,Control,P
/datastar/behavior_rooms/DD/2025-12-03_09-56-54_Prat_Urgency_group1/pi-data_2025-12-03_09-56-54_Prat_Urgency_group1/Box03,076,103605,F,Control,P
/datastar/behavior_rooms/DD/2025-12-03_09-56-54_Prat_Urgency_group1/pi-data_2025-12-03_09-56-54_Prat_Urgency_group1/Box02,080,103543,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_09-56-54_Prat_Urgency_group1/pi-data_2025-12-03_09-56-54_Prat_Urgency_group1/Box04,082,103623,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_09-56-54_Prat_Urgency_group1/pi-data_2025-12-03_09-56-54_Prat_Urgency_group1/Box11,084,103835,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_09-56-54_Prat_Urgency_group1/pi-data_2025-12-03_09-56-54_Prat_Urgency_group1/Box07,085,103722,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_09-56-54_Prat_Urgency_group1/pi-data_2025-12-03_09-56-54_Prat_Urgency_group1/Box10,089,103819,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_09-56-54_Prat_Urgency_group1/pi-data_2025-12-03_09-56-54_Prat_Urgency_group1/box05,090,103644,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_09-56-54_Prat_Urgency_group1/pi-data_2025-12-03_09-56-54_Prat_Urgency_group1/Box13,092,103904,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/Box14,062,120016,F,Control,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/Box06,063,115757,M,Control,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/box01,064,115619,F,Control,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/Box02,066,115636,F,Control,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/Box03,068,115654,F,Control,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/Box04,070,115712,F,Control,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/Box13,073,120002,M,Control,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/Box07,081,115816,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/Box08,083,115837,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/Box09,087,115901,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/Box11,091,115932,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/box05,094,115733,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_11-50-15_Prat_Urgency_group2/pi-data_2025-12-03_11-50-15_Prat_Urgency_group2/Box10,095,115919,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_13-14-37_Prat_Urgency_group3/pi-data_2025-12-03_13-14-37_Prat_Urgency_group3/Box13,060,132722,F,Control,P
/datastar/behavior_rooms/DD/2025-12-03_13-14-37_Prat_Urgency_group3/pi-data_2025-12-03_13-14-37_Prat_Urgency_group3/Box06,071,132047,M,Control,P
/datastar/behavior_rooms/DD/2025-12-03_13-14-37_Prat_Urgency_group3/pi-data_2025-12-03_13-14-37_Prat_Urgency_group3/Box10,074,132156,F,Control,P
/datastar/behavior_rooms/DD/2025-12-03_13-14-37_Prat_Urgency_group3/pi-data_2025-12-03_13-14-37_Prat_Urgency_group3/box05,075,132026,M,Control,P
/datastar/behavior_rooms/DD/2025-12-03_13-14-37_Prat_Urgency_group3/pi-data_2025-12-03_13-14-37_Prat_Urgency_group3/Box04,077,132008,M,Control,P
/datastar/behavior_rooms/DD/2025-12-03_13-14-37_Prat_Urgency_group3/pi-data_2025-12-03_13-14-37_Prat_Urgency_group3/Box09,078,132140,F,Control,P
/datastar/behavior_rooms/DD/2025-12-03_13-14-37_Prat_Urgency_group3/pi-data_2025-12-03_13-14-37_Prat_Urgency_group3/Box02,079,131927,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_13-14-37_Prat_Urgency_group3/pi-data_2025-12-03_13-14-37_Prat_Urgency_group3/Box08,088,132127,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_13-14-37_Prat_Urgency_group3/pi-data_2025-12-03_13-14-37_Prat_Urgency_group3/Box03,093,131948,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_13-14-37_Prat_Urgency_group3/pi-data_2025-12-03_13-14-37_Prat_Urgency_group3/Box11,096,132211,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_13-14-37_Prat_Urgency_group3/pi-data_2025-12-03_13-14-37_Prat_Urgency_group3/box01,097,131909,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-03_13-14-37_Prat_Urgency_group3/pi-data_2025-12-03_13-14-37_Prat_Urgency_group3/Box07,098,132108,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/Box14,062,101843,F,Control,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/Box06,063,101631,M,Control,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/box01,064,101446,F,Control,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/Box02,066,101504,F,Control,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/Box03,068,101526,F,Control,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/Box04,070,101544,F,Control,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/Box13,073,101828,M,Control,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/Box07,081,101648,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/Box08,083,101707,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/Box09,087,101726,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/Box11,091,101758,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/box05,094,101611,F,EtOH,P
/datastar/behavior_rooms/DD/2025-12-04_10-03-14_Prat_Urgency_group1/pi-data_2025-12-04_10-03-14_Prat_Urgency_group1/Box10,095,101746,M,EtOH,P
/datastar/behavior_rooms/DD/2025-12-04_11-21-50_Prat_Urgency_group2/pi-data_2025-12-04_11-21-50_Prat_Urgency_group2/Box13,060,113634,F,Control,P
